[rosmaster.master][INFO] 2026-06-01 19:32:49,510: +PARAM [/mavros/conn/system_time_rate] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,510: +PARAM [/mavros/sys/min_voltage] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,510: +PARAM [/mavros/sys/disable_diag] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,510: +PARAM [/mavros/time/time_ref_source] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,510: +PARAM [/mavros/time/timesync_mode] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,511: +PARAM [/mavros/time/timesync_avg_alpha] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,511: +PARAM [/mavros/tdr_radio/low_rssi] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,511: +PARAM [/mavros/cmd/use_comp_id_system_control] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,511: +PARAM [/mavros/global_position/frame_id] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,511: +PARAM [/mavros/global_position/child_frame_id] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,511: +PARAM [/mavros/global_position/rot_covariance] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,511: +PARAM [/mavros/global_position/gps_uere] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,511: +PARAM [/mavros/global_position/use_relative_alt] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,511: +PARAM [/mavros/global_position/tf/send] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,511: +PARAM [/mavros/global_position/tf/frame_id] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,511: +PARAM [/mavros/global_position/tf/global_frame_id] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,511: +PARAM [/mavros/global_position/tf/child_frame_id] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,511: +PARAM [/mavros/imu/frame_id] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,512: +PARAM [/mavros/imu/linear_acceleration_stdev] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,512: +PARAM [/mavros/imu/angular_velocity_stdev] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,512: +PARAM [/mavros/imu/orientation_stdev] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,512: +PARAM [/mavros/imu/magnetic_stdev] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,512: +PARAM [/mavros/local_position/frame_id] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,512: +PARAM [/mavros/local_position/tf/send] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,512: +PARAM [/mavros/local_position/tf/frame_id] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,512: +PARAM [/mavros/local_position/tf/child_frame_id] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,512: +PARAM [/mavros/local_position/tf/send_fcu] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,512: +PARAM [/mavros/safety_area/p1/x] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,512: +PARAM [/mavros/safety_area/p1/y] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,512: +PARAM [/mavros/safety_area/p1/z] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,512: +PARAM [/mavros/safety_area/p2/x] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,512: +PARAM [/mavros/safety_area/p2/y] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,512: +PARAM [/mavros/safety_area/p2/z] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,512: +PARAM [/mavros/setpoint_accel/send_force] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,512: +PARAM [/mavros/setpoint_attitude/reverse_thrust] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,512: +PARAM [/mavros/setpoint_attitude/use_quaternion] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,512: +PARAM [/mavros/setpoint_attitude/tf/listen] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,512: +PARAM [/mavros/setpoint_attitude/tf/frame_id] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,512: +PARAM [/mavros/setpoint_attitude/tf/child_frame_id] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,512: +PARAM [/mavros/setpoint_attitude/tf/rate_limit] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,512: +PARAM [/mavros/setpoint_raw/thrust_scaling] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,512: +PARAM [/mavros/setpoint_position/tf/listen] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,512: +PARAM [/mavros/setpoint_position/tf/frame_id] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,512: +PARAM [/mavros/setpoint_position/tf/child_frame_id] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,512: +PARAM [/mavros/setpoint_position/tf/rate_limit] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,512: +PARAM [/mavros/setpoint_position/mav_frame] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,512: +PARAM [/mavros/guided_target/tf/listen] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,512: +PARAM [/mavros/guided_target/tf/frame_id] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,512: +PARAM [/mavros/guided_target/tf/child_frame_id] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,512: +PARAM [/mavros/guided_target/tf/rate_limit] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,512: +PARAM [/mavros/setpoint_velocity/mav_frame] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,512: +PARAM [/mavros/mission/pull_after_gcs] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,512: +PARAM [/mavros/mission/use_mission_item_int] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,512: +PARAM [/mavros/distance_sensor/rangefinder_pub/id] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,512: +PARAM [/mavros/distance_sensor/rangefinder_pub/frame_id] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,512: +PARAM [/mavros/distance_sensor/rangefinder_pub/field_of_view] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,512: +PARAM [/mavros/distance_sensor/rangefinder_pub/send_tf] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,512: +PARAM [/mavros/distance_sensor/rangefinder_pub/sensor_position/x] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,513: +PARAM [/mavros/distance_sensor/rangefinder_pub/sensor_position/y] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,513: +PARAM [/mavros/distance_sensor/rangefinder_pub/sensor_position/z] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,513: +PARAM [/mavros/distance_sensor/rangefinder_sub/subscriber] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,513: +PARAM [/mavros/distance_sensor/rangefinder_sub/id] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,513: +PARAM [/mavros/distance_sensor/rangefinder_sub/orientation] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,513: +PARAM [/mavros/image/frame_id] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,513: +PARAM [/mavros/fake_gps/use_mocap] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,513: +PARAM [/mavros/fake_gps/mocap_transform] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,513: +PARAM [/mavros/fake_gps/mocap_withcovariance] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,513: +PARAM [/mavros/fake_gps/use_vision] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,513: +PARAM [/mavros/fake_gps/use_hil_gps] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,513: +PARAM [/mavros/fake_gps/gps_id] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,513: +PARAM [/mavros/fake_gps/geo_origin/lat] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,513: +PARAM [/mavros/fake_gps/geo_origin/lon] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,513: +PARAM [/mavros/fake_gps/geo_origin/alt] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,513: +PARAM [/mavros/fake_gps/eph] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,513: +PARAM [/mavros/fake_gps/epv] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,513: +PARAM [/mavros/fake_gps/horiz_accuracy] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,513: +PARAM [/mavros/fake_gps/vert_accuracy] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,513: +PARAM [/mavros/fake_gps/speed_accuracy] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,513: +PARAM [/mavros/fake_gps/satellites_visible] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,513: +PARAM [/mavros/fake_gps/fix_type] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,513: +PARAM [/mavros/fake_gps/tf/listen] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,513: +PARAM [/mavros/fake_gps/tf/send] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,513: +PARAM [/mavros/fake_gps/tf/frame_id] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,513: +PARAM [/mavros/fake_gps/tf/child_frame_id] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,513: +PARAM [/mavros/fake_gps/tf/rate_limit] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,513: +PARAM [/mavros/fake_gps/gps_rate] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,513: +PARAM [/mavros/landing_target/listen_lt] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,513: +PARAM [/mavros/landing_target/mav_frame] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,513: +PARAM [/mavros/landing_target/land_target_type] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,513: +PARAM [/mavros/landing_target/image/width] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,513: +PARAM [/mavros/landing_target/image/height] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,513: +PARAM [/mavros/landing_target/camera/fov_x] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,513: +PARAM [/mavros/landing_target/camera/fov_y] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,513: +PARAM [/mavros/landing_target/tf/send] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,513: +PARAM [/mavros/landing_target/tf/listen] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,513: +PARAM [/mavros/landing_target/tf/frame_id] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,513: +PARAM [/mavros/landing_target/tf/child_frame_id] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,513: +PARAM [/mavros/landing_target/tf/rate_limit] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,513: +PARAM [/mavros/landing_target/target_size/x] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,513: +PARAM [/mavros/landing_target/target_size/y] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,513: +PARAM [/mavros/mocap/use_tf] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,513: +PARAM [/mavros/mocap/use_pose] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,513: +PARAM [/mavros/mount/debounce_s] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,513: +PARAM [/mavros/mount/err_threshold_deg] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,513: +PARAM [/mavros/mount/negate_measured_roll] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,513: +PARAM [/mavros/mount/negate_measured_pitch] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,513: +PARAM [/mavros/mount/negate_measured_yaw] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,514: +PARAM [/mavros/odometry/frame_tf/desired_frame] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,514: +PARAM [/mavros/odometry/estimator_type] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,514: +PARAM [/mavros/px4flow/frame_id] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,514: +PARAM [/mavros/px4flow/ranger_fov] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,514: +PARAM [/mavros/px4flow/ranger_min_range] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,514: +PARAM [/mavros/px4flow/ranger_max_range] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,514: +PARAM [/mavros/vision_pose/tf/listen] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,514: +PARAM [/mavros/vision_pose/tf/frame_id] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,514: +PARAM [/mavros/vision_pose/tf/child_frame_id] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,514: +PARAM [/mavros/vision_pose/tf/rate_limit] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,514: +PARAM [/mavros/vision_speed/listen_twist] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,514: +PARAM [/mavros/vision_speed/twist_cov] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,514: +PARAM [/mavros/vibration/frame_id] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,514: +PARAM [/mavros/wheel_odometry/count] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,514: +PARAM [/mavros/wheel_odometry/use_rpm] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,514: +PARAM [/mavros/wheel_odometry/wheel0/x] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,514: +PARAM [/mavros/wheel_odometry/wheel0/y] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,514: +PARAM [/mavros/wheel_odometry/wheel0/radius] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,514: +PARAM [/mavros/wheel_odometry/wheel1/x] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,514: +PARAM [/mavros/wheel_odometry/wheel1/y] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,514: +PARAM [/mavros/wheel_odometry/wheel1/radius] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,514: +PARAM [/mavros/wheel_odometry/send_raw] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,514: +PARAM [/mavros/wheel_odometry/send_twist] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,514: +PARAM [/mavros/wheel_odometry/frame_id] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,514: +PARAM [/mavros/wheel_odometry/child_frame_id] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,514: +PARAM [/mavros/wheel_odometry/vel_error] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,514: +PARAM [/mavros/wheel_odometry/tf/send] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,514: +PARAM [/mavros/wheel_odometry/tf/frame_id] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,514: +PARAM [/mavros/wheel_odometry/tf/child_frame_id] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,514: +PARAM [/mavros/fcu_url] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,514: +PARAM [/mavros/gcs_url] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,514: +PARAM [/mavros/target_system_id] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,514: +PARAM [/mavros/target_component_id] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,514: +PARAM [/mavros/fcu_protocol] by /roslaunch
[rosmaster.master][INFO] 2026-06-01 19:32:49,591: +PUB [/rosout] /mavros http://localhost:46667/
[rosmaster.master][INFO] 2026-06-01 19:32:49,591: +SERVICE [/mavros/get_loggers] /mavros http://localhost:46667/
[rosmaster.master][INFO] 2026-06-01 19:32:49,591: +SERVICE [/mavros/set_logger_level] /mavros http://localhost:46667/
[rosmaster.master][INFO] 2026-06-01 19:32:49,592: +PUB [/diagnostics] /mavros http://localhost:46667/
[rosmaster.master][INFO] 2026-06-01 19:32:49,592: +CACHEDPARAM [/mavros/diagnostic_period] by /mavros
[rosmaster.master][INFO] 2026-06-01 19:32:49,603: +SUB [/tf] /mavros http://localhost:46667/
[rosmaster.master][INFO] 2026-06-01 19:32:49,604: +SUB [/tf_static] /mavros http://localhost:46667/
[rosmaster.master][INFO] 2026-06-01 19:32:49,604: +PUB [/tf] /mavros http://localhost:46667/
[rosmaster.master][INFO] 2026-06-01 19:32:49,605: +PUB [/tf_static] /mavros http://localhost:46667/
[rosmaster.master][INFO] 2026-06-01 19:32:49,622: publisherUpdate[/rosout] -> http://localhost:38015/ ['http://localhost:46667/']
[rosmaster.master][INFO] 2026-06-01 19:32:49,624: publisherUpdate[/rosout] -> http://localhost:38015/ ['http://localhost:46667/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2026-06-01 19:32:49,624: publisherUpdate[/tf] -> http://localhost:46667/ ['http://localhost:46667/']
[rosmaster.master][INFO] 2026-06-01 19:32:49,625: publisherUpdate[/tf] -> http://localhost:46667/ ['http://localhost:46667/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2026-06-01 19:32:49,625: publisherUpdate[/tf_static] -> http://localhost:46667/ ['http://localhost:46667/']
[rosmaster.master][INFO] 2026-06-01 19:32:49,625: publisherUpdate[/tf_static] -> http://localhost:46667/ ['http://localhost:46667/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2026-06-01 19:32:49,653: +CACHEDPARAM [/rosout_disable_topics_generation] by /mavros
[rosmaster.master][INFO] 2026-06-01 19:32:49,656: +PUB [/mavlink/from] /mavros http://localhost:46667/
[rosmaster.master][INFO] 2026-06-01 19:32:49,657: +SUB [/mavlink/to] /mavros http://localhost:46667/
[rosmaster.master][INFO] 2026-06-01 19:32:49,701: +PUB [/mavros/radio_status] /mavros http://localhost:46667/
[rosmaster.master][INFO] 2026-06-01 19:32:49,737: +PUB [/mavros/adsb/vehicle] /mavros http://localhost:46667/
[rosmaster.master][INFO] 2026-06-01 19:32:49,740: +SUB [/mavros/adsb/send] /mavros http://localhost:46667/
[rosmaster.master][INFO] 2026-06-01 19:32:49,741: +PUB [/mavros/cam_imu_sync/cam_imu_stamp] /mavros http://localhost:46667/
[rosmaster.master][INFO] 2026-06-01 19:32:49,741: +PUB [/mavros/camera/image_captured] /mavros http://localhost:46667/
[rosmaster.master][INFO] 2026-06-01 19:32:49,743: +SUB [/mavros/cellular_status/status] /mavros http://localhost:46667/
[rosmaster.master][INFO] 2026-06-01 19:32:49,744: +SERVICE [/mavros/cmd/command] /mavros http://localhost:46667/
[rosmaster.master][INFO] 2026-06-01 19:32:49,745: +SERVICE [/mavros/cmd/command_ack] /mavros http://localhost:46667/
[rosmaster.master][INFO] 2026-06-01 19:32:49,745: +SERVICE [/mavros/cmd/command_int] /mavros http://localhost:46667/
[rosmaster.master][INFO] 2026-06-01 19:32:49,746: +SERVICE [/mavros/cmd/arming] /mavros http://localhost:46667/
[rosmaster.master][INFO] 2026-06-01 19:32:49,746: +SERVICE [/mavros/cmd/set_home] /mavros http://localhost:46667/
[rosmaster.master][INFO] 2026-06-01 19:32:49,746: +SERVICE [/mavros/cmd/takeoff] /mavros http://localhost:46667/
[rosmaster.master][INFO] 2026-06-01 19:32:49,747: +SERVICE [/mavros/cmd/land] /mavros http://localhost:46667/
[rosmaster.master][INFO] 2026-06-01 19:32:49,747: +SERVICE [/mavros/cmd/trigger_control] /mavros http://localhost:46667/
[rosmaster.master][INFO] 2026-06-01 19:32:49,748: +SERVICE [/mavros/cmd/trigger_interval] /mavros http://localhost:46667/
